query_id,answer
sjsLjY78HFTwWBqO,f7fa28a141072a8c 395ced49ccb51455 ad2cb9cabccca93a 835fddcb229fa762 e004f496adfadb24 83d81fc1e1f67109 ca455e4de38efd8f e1f74c2a39ac1d70 66ac7164ad80bbaa 809ef1c15eb0c574 88001c1cd53a3f72 01d2e12c0a0864ed ceea9d936a5876ed 169f3781979aae12 c24f4f428315d948 d58b7424b398f3de 2800aaa8c58e4ce8 5242e20cde502221 4bb3e2cb62b18f1a f152d49c5561cbca 0b31ca6aae690bfb 94f77e830170b0c8 a9dcb72f03c667d6 086d38d010fd325a 0340179de440ec34 69593821a2e19f3e 65c8312db676a614 663af91bb6dd0e76 f6066ecc38a5d85a 8c95a9bf1c991854 287bef1767ce4bbb 581dbf108d7107a2 acbafe7d08b8a81d 00637fe75f162467 daa54ce053aa335e 370595abf25be366 5a1301e14a3da694 b4a525d182128680 e1c98162ad170806 739bc3784a9c0e54 3773442bfba8f6ab a37c0af1d4821f52 0740bdc98b9b1734 272fc7f2535676b6 90fd88996c60e26d 25eae93ff95cb70b 81ffd2cd594891fc a3eaa6ca9168db1c c934fd478782ae8e 9810b6dc35b4e67a
KsTo3AOgjeQL6TWt,7c69df64584b19af 9983cfb01352d832 7138c93bc69d8ebe 4cd0cc627cd610ba 28c81d74d3cd6dd8 f2481da02fe647e0 96f7051689b154c0 534abdb5f6b8c377 1ee886ce29339a81 6fb427868362d01a 6feeb31679b073b2 164f163f7fd4b6dc 77607acafa1e806f 5d2ccc4435c3b4ea da0778e89e2c52e8 6307d14f97acb261 9cee60fe811dd2c4 9ba6935349029f0b 0fa4db1ab4195d6f 313b4b74d5d171b6 1fa270e3508e500e 2ee81afa71544955 1148c3f862b22537 6fe0f05120c7ac25 18dfadded53c8215 cdde944bf0fd4b5a baca57211388a211 5fc271471fb585f9 99813b66174bda74 14cfeb5f29d93466 d09859a26cb8d4d5 8a0c230fbbba10eb b2fc1a78d917cffd 61bfc563a219e69e ddbeb71561ec5726 65cc192a975aab00 e61006b4f0c2eed4 13aebd11f14884d1 9566e20e0f8e3e54 9792e77a2e17b0d7 4054e053f154684b 2e2125b74817757c 438fdceee4c991d2 4f5645613ffc8802 b1bc24d8fe62ad46 fbafe4b7e6d19c88 4fa9fc6a326151b8 a4139dbb8b08a3b9 0d06a82c9416077a 7c7095f35fab896a
X4gT7ZXge0T9o18R,83c4bf5d8ed17628 a000e597cf9c21bb c7c7d18fb878cd46 5a41e5b19316ba5e e55e48dc13f23b0f a84a4dcb358f3983 4d02cd19addb4323 8f8637d6bc792b11 056bd5a50e9c1225 0d5194ce57dc56e7 13fe44d2e9c10753 6732cbbe3adb9209 96c4e19e59f99b80 7b0b1ae24e757c4e 23bbcc225b3675de 9054ba035e963574 619ac7e858eab0e5 2851fba64791ffae 6a53b5ce0684878b 2d60c8e0d0615bba 1f1023731c3b9152 41c358e1729f5591 3ef2c21cf72b033a 4b250948fb6f0764 2ff6a5bffab80eda 744e1c2bfe476269 b267c435b4419fc1 e85f9660787db96f 90a7f3e232b39ee9 5cf34552bc2dc33d 47b0a0f020e8a187 6867227a2c16ad23 9e02ac7e23af53b7 c0ba5314c32b4dff 49c15597495ee8b1 d99329e73ade206d b05e36666832ab8d a8cbcab44c4c1446 cc34ffd442a0b8b4 025675005da523d7 732c4032e0a81e3a 9c4d36be05169b8f 7a639b8e88aeaaf7 88ee3a2297394fc9 9c43b7cb660e81b5 ebd00e6b092d16a0 fb530c341fcf3e0c 9e1c4a776c11648d 391dd8c26fb52b2d 387d1e1827ade903
gt309atA1XjpdzV0,09bf977284ab3633 a85c09159cb7285a 7d3005c16bcfc2af d32ab81c36397925 2ae8b7d76efc3eb6 648c7251148bc65b 76509f434a0eafd6 5e50c24e2ec0eb26 82c01500a105a621 921b176c6300c310 120047808c00263b bca309a50d64dfcd 694e316948b53d41 6bbaa03ccec9fce2 06db1b1535d5bfc7 026d25230966a3c4 6e8997323fe47d95 7b2e3aa928c4d18b a08f3a036eb10b87 786495258a2a3ddd ba49e8aeb78e112d eaf04ac3283d6a23 30c0efce1ceee7c4 fd9708aa7af150ed 9a2452300c7f92c4 da4b2ebabfd1cc12 913a903fd17af297 9487d9b3da4dff1b 17f5750cdf2dd98d c2a62555f2d8ef23 2a5196dff282ea15 5e6ad9fc09b83da4 1e546cfb9e48a4a5 8b38c14a6eb9ad1b 8f67d4e6268446f4 a33654c20960904e b6588140fec7e4ac 0debe46ed9373126 7a5ccf6cc9a4adb6 8f59260d47599ab1 6334864e63d57959 2119aeb3d1b59744 b83d7d25b037e034 d6cb3634b62ecf7b 7b9426b1349b3758 040ab292a8e95164 c3ba524d3cec2aca 1f9a51c85cefd23e e39f6db88ec6ac29 cb90b5367ca95f92
f8FRgN1YeqIsSDsb,5bf971130e748634 137a4d9ed09db492 aba96149d2642e5f 755ed616c91ca108 193c31ea880329d5 18db5e48db025428 308faca9574acff6 aa372ab8a7a653b5 814e9aeadcf54789 729e11c5389cc1e9 dc1f282413d8bfd9 1b46d6e81c5b7bdb c310535a2306b5a4 afaa821d9b78a8f3 840475d4e21be6b7 e9acf94310e9c5c7 b756985a9faa113f 9cea696e51bed617 f7452fa3c335ec57 39c34134effaf334 60e9a4822b1fdc5f bcfbb033048cf7be 4624648610208725 7e864558e638b808 8014c8592b550da3 ab847a8e4d49da22 90465dd88b62becb 318f33831113c5ed 4bc9ee83547931b0 219272ad4b4e2b08 aadff54a6c3c60a7 f935cd345978328f 86c914506acc1f13 b4cf0dbfe4009dd8 f235d72513ed49bc 518799f7c15b8d61 60a65a7dd4a624f4 bf727ee78a7dd75c 6fcff9d14dbfced9 b9c5d326392fd7e1 382caa9cf9dca73c 1d3877f3055bbc6d 34ad1b800678ff1d 9a9bc8412d7f007b 5cb24d73e683cc73 1a1e9b2b9083badd c2899ffe7e1315ff 8c96d51712d02092 c40815c473d225ed b4707e3b66f7ad8e
q7G5lpWz9kJuF1wE,3998149bb6777177 f39631f76653dd84 e1cb7bca2a509c02 bd61b2617d8355d1 da97c36799419e65 a7c6422f5cbc58c1 f5c5a9b1f0cd04be a30908f60f9a2d46 dea3236d9f739826 493197043da21152 c87960cdb3cf53d4 7046edb89d106a73 50efc082148eb2a4 77260b915d37138f 2efa4bf803cf0445 a98d5879cdbf10a7 d10a9e6fec68092b b386f55d8d5db23f cf18c0f016b132bf e55f09fd0f6081ba d6c6edcee6d80c39 4660ecfd9104bc79 ef0ce052fc5c41d2 82682a7c91281a36 823133a824f937a0 d51f194ebc4ef425 2b4ff456455572a4 1efc63d489230cfe 0695d2bb2262283f 7ad47041f9c4a5bc ebf4a0679a96fe14 99ca07a2266c25f9 8ad5affc596e512b 87139660a232cf0b 5cff3a7649c17f1f 334d5734cc7f65a9 5fdc4fb9824fa3dc b9476cd6f1605b20 2212543931e82b07 74e11ed57401ffcb 6a166829fb4eeeb7 6d30c41e8ad24107 79dd859a220ff7ae 6b9a128956975947 0ee7c933d8effafc ebf2bc36ffaeb7f8 50d96ca3aac73cc3 f5a730e8b6a95886 044106aaec277207 7914589b87ae2ccc
9c8xueNIaQm6xHnJ,afa633baf165a664 ecc187746a7f0dd0 005a5f2db35e31a7 27cc9c281eb4dea9 559ebab2d663e6c7 14d918a60a7b501f 6c347fa34f6b3790 c7271c72d4495933 987eaf1d3fb548fd c2845813bbfea52e 1223fdea79ff7e58 c4f237cb54ee0a97 2f7786d650dc16f2 e119a0aed92b7011 b772163cc0471b9f 5cfa4c3c54c94870 6127b241026a8184 09470457b689b3c5 4a884c641c9ea4e6 fde90aa885dbcdc6 e35e9a06ba5d31fa b25c97e91138e010 cfc427cce4e46ece 6b077607f90c4b82 d0479778fa42a241 3c2f5691b60a2f44 30818039091ffa40 d686bca6e966a0ab e217fc9f26108c5e a768b844521db9c3 abd42dfb213d3d4f 97f147e39a715496 f70b81423a980e60 524bb734edd541b6 b9bdf70fb4de6dc1 139143d19e3fa311 d90608fd190b2f49 c2966cf2426b85d9 184ea2635040634a a9d44d07588550b6 6d75f4865c2133e5 a42c96b6e89e7dbf 0c46338302c3b55b 61bca322c031c9b3 a408e56b1e784958 a192e83d8b8d7da0 128d426612129bdd acff22013e0d53ad c0e897374302992b 079df49c201bdd71
J7OMCL3A9jjQdr74,47f3d94761ead24c d5bdce8b3031e9a0 66b1143053f43504 eaf23cca634f873e ece3371b3968418b c3ba1d1b0acb06d8 62dc815f9dc3caf0 0cc1958091232e8b ee9526e12ba6c08f 2409dd1523d5445d b7aa347ca120fdcf 1f345566a3cd9bb7 c39b8160b4390519 eb8f87788654db99 33f52e36edee5230 88e35d658722470e 034639d8b1d7360b b5bcbf5cc21b5289 59b85765f4a39f30 7d433382e08e847a a08e3aa7efd06c8e a3c26630b0218ffa b06b0b1fe753f9e2 bc2202600cefcef1 f231ca9d7eaea003 4a1bbc1d3426e158 08d438e68cf5bf04 7e10f0dbb06fbc17 99318d80a992cbff 62d027a2fdd15e51 5f91cb4f2741f288 65547c68723e4117 73d7f8a36d420aab 209ac5ae084ea1e8 19bc507d1a84060a b55ce35ccea944e9 c7e128de98a38a8a 14986f136b4ed4ab 30590386910cb32f ee507a345e4aec8d 104d09659111e686 1fbc59ffd5463fcb efb2cc31a4e4322d 8946b1f1658f82c1 f0db060ad52f86fe 68c7cc2231eba65e c86b58a4eb359fa7 fec4c0fdf54eeaab 27601b9a19d7538b 7c53d113dc40f7d0
nW7cyjouxqIM4gL5,bdf6933d4a208c2d 1020da83d6de7e80 4d2dac619716100d e01de766fd52f15b 8232f1e47467db0c f526aba598a1acec 8a6e535273fab8cf bf01d0fd636838d1 7dc8736679eabff7 2eb4f872832afe41 6f69502e9909d9d5 98029841409de32b 647ef075737da501 128c6c1e0d109640 edfae3f506f3db34 783445a56bc9ae7c c963e3476f8e964b 1125c1874b316b06 cd3bef5367e6776b 54d116c55c146403 996f5b7e9a9a4ac3 e81dbef899f72b13 566af942d8e344af 2118f3829c10d132 cc5746f0937d4f75 fb2ac30a1b5685af 28de9ff7c6d12acb fb51a76f10b42fe8 d0777310d7b18977 7bdeea342b117aba 301f4341bab7139f cd5bee8763add1c0 066271ff18961369 6170fc06782fe0d2 764925e6fd8b002f 64443a0dc978c7fa 925b791b4761f8ec c37642358d844b9b ea998b2bab64df87 3e508d8039d33207 0e61ac3ea76a8213 780f483bce1cb79c f2db143de7a1086d 048373031e1aed3f a8c01f3717869b65 1058460b7bd9fa47 00d8e9ed2a38ac27 655d08fe6f453439 8f2481b311137846 28668cf58de44504
tXj8Cs5xoU8QSW6M,23eb74f4611df056 e0c00651ceadf30a d61b0a18794cf3ef e8b75e53d19a2185 e050e05b2eb971fc f533e51043066531 3ed4186f00bde8d1 3edca058e6e7c94c 2351d475751e4952 66b19e951e011da9 23b9b47974ba6b13 12a7a0a65086ffaa 7dac4631c4048e3c 56e1edd7c10f520b 1d38ac8c8408609b 71cfb8f1595e96c8 f1778e8b0fdf02e9 90eabbecbfe4737b 3717712008df35f3 b5a2e4a4db6f323a ef9dcaaa77d55d3c 4dffc1de402ada44 2c63cf669b231dbc 82edabfb3f0ee638 d90722710f56d60c 00a580147b2712fe 738e476ff51fd46f b6798d67a6eaa92e bcee3cd38c683654 b2a1939e27688783 425cf067d25f081d 3192d1681ca96024 63825dfda03c69ee 003b2f1a12f8d7b8 b3d82eec83e3f1af 29a47b64a0de82c4 189724f959bf9471 72090c76ce92cca2 9bc71ea3dd71e71c 0963117938738146 7ebead97f956ed30 c4f1c682fc0529a6 df31b443bd726c5d b98c8096f9f0c333 14819be7d20673bc 739a9a381cd93d55 8c5fcc4ee34eba2b 941c169d9d61fe5c 1a4a90fdccdb7310 70b74aa12f3f5672
JYbKd1Lp24tsD1hP,8ee3c46957592427 974ea0db59e719dd 08c4327976921597 99f2a137e5c57641 644b1e970459b81e b1f52944127013e9 963527894225a951 835dbad28224fe76 4bfeac3fc0de16c2 ae8bdc3d7272eb34 12b4f35755f730eb 3c906fb3c10fca03 77b0d85ecb9aec2f eb21f1ed9964748b dbc61f0d5445c1eb 11e67c677bceb812 99794575980cf4a4 613cdc9ac4c86f8c 641639e7f37057d9 adc1007f75943c8f ac2682a9f33dd9eb 8ec9c3156240adc1 e0d19908850831ab 9f19f551d30a735f 11faedc277ee90ae ba678622f7dc4ed5 61ba2785ba860ad8 30040a6eec66f2e5 3c6283943eb7363a 419adad815dbf001 7742457e17f611a0 1fffa80b695c8d7c 3ca77fcd5c521790 3152ca30239d8127 add1b0f6f72dcd75 c4dbabec8adca69a 144fb70eb20b8fc1 e25429755b50e2bf bde0826283936f30 53707ff5207c175d 3730c45205cee1cc 92b02b0c7e99bbb6 d3119c5ed5d8454f df37c00ab8066931 e5250784434518d9 dddc185ed446c4e9 59c454a0d1223b24 0257d8dd77972e66 db54929bfdf833ee d95596a9f4b5c39a
tlX75nnKTm6xvkxq,4cd525d3f3a7d82b cd65ecbb3fcc1b3b 2b93ddd7161a72ed 472ae5b51532e96d af61865a8c338f23 9346439ce86f6835 2d4af88ea814d9ae 25a60d09abd0e4ba e1da93e8e3bab668 806040a7e11c2c57 d1b9ea5905b162ca aa5deccf97463245 5f811051a06c8172 b1f7ea285e5156b3 554502dd813f5db7 208dc631e13adc0e 41001bac9367579e 22cc5c22a5d1a8ce d93d8705e749cb2b aff3eec8f7d5a995 681b726700bebf58 9ee1267e34a1eaba 500d77fcd86498c7 49caf3b879255e2b c72eefb2f6b2e26d 7b3867f907629cb4 15ed39f91bf9f48c 4c10d1a240c536a9 2793b90beb8a0c39 2e8faa7f3da922ca 141ee5af65752bac 4ecd79762fbbe5f6 4dc09cf735cfc468 bec220b9ea379c5f 3469dd9f1a80b7e6 4d983c23f8b44b66 6314866a8a276884 fc70493c7151ff1c 9e7b870089636b46 aeaa7d5db3b21449 12b0e858b0b5cb69 ad180381a8c52d10 d7ca0781ccbc7ad3 d60547234df46062 512f75ef352c9650 aa16081f74505552 3f44f74516383e52 2b488d411680829c e28af0d1c2e8be7b f4605bb1a12baf66
M5dOpCqIO5htgpJc,b3c0d9b9e5ff2c6b d5ffd28e2f793483 b7d33d3633fbe3fd fad6138ebf3e7e99 3f53443e8f76e684 0f5b2ff50fb4b830 74ff8c99077c1120 59970deff42216ba dd9e8f25d20175d0 15e775f55f1ca8fc 784261dda728dcf4 5b8cc8cf37de3fde 07ff1432ae258022 72d80ad068d77824 e05f372688e5cecb 46c77a5a3959523d 6b55f9e5213f4a93 cfb08f5593d7ed88 017384b4761db7cc 516a491a081d0231 b75d13c688cb407d b9749b3dca524669 53d09a7561b5f280 460752ef06324394 806ee33808671208 ace7b0299f55e30e eceaf6b9eab5c419 d69101af3b6d5826 4c9cb7ef59a8bf83 36cd77f6e15bdccc 4e88b045e8af5aac a0c16482b3190bf7 1c51bf9c4c8d0cf3 4191e3b31d1259a6 d88bffe98617c950 9dc2e00e8271198a 17574b472c77a745 de29d349e4683829 9ef708ec8cdc4127 3a464ad87356dcea 81c2763e6cf7ec2a 3f25b45d81c3d2e8 e98acefcc175b2ff 610e452f5f5212a0 abd9e27f0a2c11df cafb97258131e645 9c4cd9eb5bb03efb ec070e8c00a58dd1 875a4ccb609741cc 3905ccae368820ef
kR7JgLaAcZHzyW81,66e94f12e0b00cf4 ed849fd417dfd930 f85201e523aabb7f 9ddeec84f58b33fe 8b34a590c63f258e b298cb6cd225c73d f1c51fb5ce2596aa 38062fabafee7eac cf37bce9d09e6980 dc8c54b9878b9e66 5c949933da940d42 164ce1c38a8ce1b5 2d2411586cdf8a26 5f1dd6e9d19eec69 44622b79eca00641 93519734f3433122 e0d6d61d21709ac2 f08b6f59e860a7d8 df67bf9496a2a6e5 7d93901a65663cdc 2a94c92e2f500447 07fd2586134b23d2 7c3e73ec1a6060f0 44c44f1b1c094af5 2faa4d20b2f25627 a46350c745ccf023 3294578962f95eda bed4b0ea3043aa17 1049562ac98cdaf8 73d9de06c2df9a75 3624bb40a23bbe2d 2d01abb578319fc2 58e773f556f778dd 9381da70f31c7c82 0bb46c64661fb68d beabe75decb8c4c6 e76cbd0ac027e638 450346665bc70b36 f6b7019a36aec178 8168c0682e209b5e 1fe24db0700c08c5 2c7b28df00e25539 de6dfa2c68952316 de4997f58ad20675 39e48866ae0454e4 34e6247d653da000 0956cbf60c217c02 e1d549422e39272f 89b2a3d6e7233006 62004faa5e0afd91
t6reKMwMIPdBT9i5,6b32c24584e87cb1 3a03b8b96b55ee0a 82f926548c7954ca fb7c6b5b3d6d970f f6ec81f1637fff06 eb95968243b3875b 4ed78fd07d6279be e69071d6079bd493 dbbd1c569ff1f1c5 2d48fb1e2552d796 c35927d722c5b00a 023325483bcacaab 197e97db9e501e84 8a922f54182f2366 d8e4966eb85ee626 45c762bb74a8b740 2c10106b045062c9 6861c3c55b1260d5 055793407d7dfc9c f3919ab3513604da ec5ec40ce114c5fb 383fb5c16ee98a72 c4a6a8d9669bd0fb 48880417da9177d5 7a414b88911d8677 d141777947c264dd afa4fa046c72b4c3 b2f0a656f69dabb2 4cf561d0b40e7dda 1ea82d029c32dc50 0437ffe681186848 1e8f43a2b511e916 40fce539bb9d2032 fa697e607f73160e 6207501dfabd45ad d34d82b5263bc41f 94b1c24baecec0a3 1ef1095c660edeb9 87e833bf5d27446a 73b16cf21683dd53 3d8fd9d4d4cdb375 97339045abe5295b 64cc93aa479ea8e6 2c136434c763e098 dd33a8af1ef1de93 7fc303535c5712aa 202629ac1536ae0e f4da6d82cdb2652b e4665d6b37af2adc 34e37d47052038ce
fDMfPPgWFur3v1OP,4be62cedccdc13d6 f7648451d99d8582 bb0b0a568a722fbf 82c216e69f7e1a48 d2a77fe66b133ac6 413f9ade7d3b10e2 e41d03ff9a4a6762 d4f35923015ba641 d5ef0e3547506c40 2b32df84cd67f82e 549ee66c097a4329 4febf9a7135e0328 31d448ea59124b3c c1ec717689dd430e 02c9cffa901e0a83 e14041a036c313c2 b8d7ba5a59e7b82a 14e4a6b2354ca7b5 b158863565d2d5d4 5cb8bf7c60b29d91 3c1b595dfbee59a1 617cbceb5622c10e a40837f3e351bd37 31fcb8d35a0e6b8d dbc51deaf95a190b 785677ca4345d327 ac885dbed8527a4c e7385fc5cfb4dfd9 82b5b2251f942512 3ec0f29470d13650 28e9e1e5ebe3d183 8576e7352b66ce89 3d33b0c5a76b09fc 894f8f59fb89eeb3 7bdc3d82774783e7 dad8f671e483b9f4 332efba1ac88d3d2 781e6401771b8ed2 7c29d1616639e3c0 e43f957fb3d283c6 a5fe5737b24f6728 49c75def31247832 be258a677ebe5849 445f394ec064da39 6b9a128956975947 d815d365d1af80cf 5a48b2f4bb420ad9 f590e3d2a95ed3b1 b6dca807abfe8b68 2d7dcf8fb6abee01
eMhPtwFWp4txLpuC,68cbb9347d5f0e13 0b16f2a6bd4aa734 bb922812bd8ec4c1 4c95cffd7f72f19a 27a8bbfbaebef2c5 3c3dd0d8ecd6eeba 1e5c3bcc12466ebc aa226c5c755c5b34 3d45d31ccc01d353 7f91c72367d42a4a 1687566058292649 d432292f5bc21445 c81b576b58e3f5c3 d5ec19dfffe637b5 5c28a6c392ca5e29 4a84b7daaacf7774 384b08eb6dffbda9 e4493d3b071fcb38 888b213397043783 cd7b28bbac5466e8 e5d51e5743d71083 e2f9d26f84269e1a 5b10c51ed124ab9a e1e0edfe0d572673 c50560adfec79587 5e6e666d4120c228 7a9b1e244a391ee1 77f33ecfe9b03072 9e754d7aa6f6e7ae 804b7444b5fde7fd ee68633d59f90d48 dc3ddbbdbe65891b b0e8225ab7d2770b 574e3771aa38c4ce 6d43c91c9b68fd85 351ac6a8d5b56e9c 19b7baa781ff3e26 c35b33cea837ac88 942822c4cd36f453 6004fd4ce745181b 02c1a5ce987ae197 7c64bf227e04bea2 018f93ca165ea921 4ec8d50af149335b 08b86d5b9e976cb9 d4c4a52d9cb62fd7 cac5b53692810874 720eaa1e13a449e4 d2fdc529463c7269 933bf72cae080b31
7dDPHUbmVneM3zMT,9ec54d4202438393 5324bbbb1aa5ea33 a39c97737dcbee99 82c353744afedea1 91d8fcdf5b98dada 76f8fbd7ca689d74 8260287f827264c9 62110bb787c73220 31262143d6b6007c 826b86b1e08006b0 652bfca210135b91 eaabd263d4eb08b5 8d04c103f3183df8 db5d3632bb759536 f68a23ecc5f91f31 05ba89ecdc252c52 0a3d781a3479d6a9 1145caab65ca2654 b3937e066fb729ff cea00fe5bbbb6c90 6fea4d47e94c0957 f328b667f0443b10 d7a72a3a832d4a28 a584f29835d3ca2f d2cf7135aa986ba1 42f80cdbee34c09e 37e14d9cd61f75be a9930cc6cc6a9219 0462c911f84a3a37 2f344a38a524e79a 1f15692aec8952a0 6045edd254cc3ee7 dc5c73154f133ae5 f48b8084ce989b0e 86187917500c8695 38d1123120a26d65 47842344a87b20cf 0454061659faf2fa 1cd82d24fa132303 dfb4308d7e509d15 b434728116d78fe1 bbb0ca14ff07c72c b4e53f8faa8562f7 8deaa2626246602a 38e275ea2f97d3fa 6bf201c9972636b1 607ff0879b1ac698 57d29f3be7296c78 159ef0d73f0dd1d5 f442753d33e1c067
iajh35D0OJL0sSRQ,d4dc70d3cf23e947 0e9d08134d92fc5b a113c1cc02329219 3a8e702f64bef056 4a625f0e57373968 4c56e139aca0ba6d ff8b0141a5eeca6c e843f7ef9ff63961 e5eb4c2fab20aeef 488cff8bb8bfc26d b8e1361d90c8982e 1db2ac00f7184ad1 b8e3d937f6d85fa6 58d49cf309bea50d 981dde3078712577 650427872a243d72 08c3564288ebcec5 5a6b4532b8339ba2 8989ce05cfc71c50 dd4f126ab61719be 7ff8e8e336e0d01d e2fdfd823ee2bc7e 7885c2f90fdc19e7 fbf09735bf3f9b9d 23d2ec5b6da7a28f 7e0b270f3589e41e 50795ebfe66ead26 691b515b4deb1b9a d0b5d5137ca51ec5 93e4049fda57d3b4 bb9ef155874a0676 868ad15ca3216c7d ee0d04fec3062138 51ef85be07f92824 027ab59b33d648fa 3bf65fa31cd2b675 80255a3d507b0691 df360e5670ca7aae fc2e3928e3542c77 a1f38c4bb69fdb57 cf4608839d2a505c 029141a21c94616b e62aaafdefc604a0 586e1173717ed707 f5188e216e9018aa 670a52ee9f556708 4d54f44254433213 665d16d451156f24 b45b24cee0680f76 a4f1baa69539c187
EitXd51HraFTbXMV,e945115bbe232e0f 3c00f40ee23d8986 ae0500b57497aaa1 232b332951a3cf33 658e18137411264e 5ead97813f6ef5e4 6239555fa95fbdb4 30e525c682706af8 b2b2d756dd8c9dca 9c8ec86fcc2ab1ed 2dfe1783f546f8a4 778a10815606168a 2d48fb1e2552d796 ac696ec4d850350c 90f066d5e75f3164 d759eaf34de5d98f 79f4dfdb20fd6306 cd029337844eb0de 6a0aceb6aba126b8 ed5f3725f3bbbff9 36c241d3884141ad d0d1705394e945fd 4afc56b9d5167414 3195b1a7a1476eee 3b85a84380b4b017 0b3815123a665773 99e854c29854d5e6 4459d1b3251ad67c 07bc79e071c8dfa4 d5bbdced72bcade2 b581f124846bf325 bb8e0aaac0cb6e6a deacd47a433dcb5f 882eebc527cbfbf0 f9f777ec4cf9b3e3 7e9a957649684b14 40fce539bb9d2032 4dfe9353279cecd1 47bd64eb7adedf6e fa8025801891a006 6c317a5e21af3355 bb6d2d221a8f9ebd f346592d429214ad 6394a79d926dad00 e09b6fd0cbcea608 4212138e4b7bd1f0 17ae4df433d4b6b1 27f07918a9865fed bd75004ce49daa40 589de3ab32f9d899
k4iw9jHAN9GplRDh,14650d9406abd6e0 c41a1b27f1c30453 9d3c6c353c610b06 ff95821f7dc590ef 7f537b4fcbfc22cd a9478a3b8ce08155 aec4230ac1045b2c ca301929cf9b986f 8f2e5df95285f2f2 8b5b6e6237503d52 b865121e5aa4f154 0557fdb9b5b6a8d6 65a434ed775a243b 9b5310554b03c11f 13e157aa2c32db86 96c71cdcd0275051 b26290bdd6acf8e7 cf2da230e3459cda cc382630544a4785 c86a68116894c5f3 6edcbcd8593429be 2257d89b7be6c5a4 d87aa5f104d5f503 aed04074953525b2 cf74faa9f03ea3a7 ed04ebd96d58f5c2 224d1be08e7b354d 0057c0aa2ec280eb c6b7c02e55144aaa be07a926909ee227 372ab4e53bedf331 481c94eff725873b 0fb4b8675e01f7c5 04546bf3527b95d3 0b0b158f02d1f0f6 d6f7e2ec41569673 e4067152b7d5c38a 053b2258fcd7a80f 9171b0d39a6996c2 718e846c3ea96569 e57534a46aadae56 998c8c158c4e46f1 fe2a22f624c23be0 23aefd955ef6aeb9 9138f8fa3948f382 015868365662c412 649cbe14071b2a93 5d6c05ad60b645b8 0132ec4f65c6740d 093d4647b3c4b265
CZ5RD7P9NdDf8NbI,40f01d9111b9e845 975f3ec9f8d60698 1f2788cc1beb9387 34f6c386267f3779 a4c8a6fa2e6e8ea0 8069f5d19b64b187 b4eec229c09b7913 0eb2ad0383094de1 60d6a54c2e1aafeb d2365837138b94c6 229406b55ff06b5e aacd227f140bbacb f0a81acdf512d5ba 7b16151e63835a52 ec072521df67c3a8 1e64e773f91a353b 74e8b94e781a8751 d0490552c1e4c5b3 b926835361218485 d96a81d6a9ce2694 d28a75148e9b6655 b5480733f5188e9e e13ac3eea1f4127d 9164a3c2586b633b 6e09625010547a75 0b75eb56c0197691 d40468bf09de0bff aceab6ba0a0c5bb1 33e016410c0f69f8 c063157730278827 24272f16cf36b64c 39eb9916e6909a60 1fd43bdf5811f574 c0a6bff41a71343e 069ffca155fe067a 37f6431089fa2aaf b61737a9cb21d9fc cc469242ac0e5aa4 10ef080ceb6c373b 8a9a0ba19b9b15c5 37a80cd84c9124f0 627cf17cdef9714f 47ca901b0cd72fc9 edd11b9d1474a68c 8e8eeeb153bfe531 45c3628b1c26e3ec 853b984511354fd8 34328a02661f6d4d fc7b9dec34335d81 9d540a780a93e230
HtxsYLO3ebj95zYR,aab5c797cd35fb6e d67a4e64b2efcb96 263fd9973c85470e 50f2b484d891cfca f792394d08940ce8 b309fd450d4e19e4 8df8c6727f174285 495f0bfa26b6d110 84dc2ab45bfe0f5c 2ea24cea265cc9fa 71b8bfefd170a4fe 4b124611193e953a b60f4463cbaec281 1013068871d545d1 0545bc6b637d532e 54b84f9ffc5d738a 3947be708008c2f9 0471fe45ffce5eb0 a87f23d5fdaa6ca8 547056fa30db0d7a 61df871e2b8b72b8 67d8acf140b446e7 1b688b719f3bb039 064e410cca77b20e db229b6943394ec1 e4d55ccebf5248b9 5ae5b029989d22f6 b21edf99f9bcb7ae f86daba72e7c3589 bf1f20343962cf7a f84fac7e8e2b48fb c46a1d0bf8528a68 e5f79f966a62c404 b3491f4f845a6df5 183cbfa822d556d1 8a2c3d72f4515e2a bbf94a47f77a633c 76ddce4d17d02cd9 50ad3ae817e4436c a70eca7f60451929 d76495ecc020692f defdace9ebf4415e 7721a4db215ead83 637f5f9ea86a77de d062297b4dd3523c f23046e50326f620 deabe49ac313d2f5 bf6deea65f9a8c6b 289b68c40eb570be 5264ec98120f0804
